INFO  - 2014-07-17 14:12:40.818; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.653; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.656; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.658; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.661; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.664; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.667; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.669; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.672; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.675; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.678; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.681; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=2&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.683; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.686; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.689; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.692; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.694; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.697; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.700; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.703; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.705; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.708; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.711; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.714; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.716; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.719; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.722; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.725; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.727; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.730; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.733; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.736; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.738; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.741; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.744; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.747; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.749; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.752; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.755; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.758; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.760; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.763; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.766; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.769; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.771; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.774; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.777; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.780; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.782; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.785; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.788; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.791; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.794; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.797; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.800; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.803; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.806; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.808; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.810; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.812; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.814; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.815; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.817; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.819; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.821; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.823; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.824; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.826; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.828; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.830; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.832; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.833; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.835; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.837; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.838; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.840; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.842; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.844; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.846; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.849; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.851; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.853; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.855; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.857; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.859; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.862; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.865; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.868; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.871; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.874; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.878; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.881; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.884; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.887; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.890; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.893; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.895; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.898; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.901; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.904; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.907; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.909; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.912; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.915; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.918; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=1 
INFO  - 2014-07-17 14:14:15.920; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.923; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:14:15.926; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Location&rows=1&wt=javabin&version=2} hits=5 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.940; org.apache.solr.core.SolrCore; [trees] webapp=/solr-instrucs path=/select params={q=who&rows=5&wt=javabin&version=2} hits=321 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.942; org.apache.solr.core.SolrCore; [trees] webapp=/solr-instrucs path=/select params={q=know&rows=5&wt=javabin&version=2} hits=225 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.948; org.apache.solr.core.SolrCore; [trees] webapp=/solr-instrucs path=/select params={q=linearizations:who+know&fq=lang:InstrucsEng&sort=score+desc,length+asc&rows=5&wt=javabin&version=2} hits=321 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.953; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=1 
INFO  - 2014-07-17 14:15:46.954; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.956; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.958; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.960; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.962; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.963; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
INFO  - 2014-07-17 14:15:46.965; org.apache.solr.core.SolrCore; [names] webapp=/solr-instrucs path=/select params={q=*:*&sort=score+desc,length+asc&fq=type:Skill&rows=1&wt=javabin&version=2} hits=22 status=0 QTime=0 
